protein,0min,5min,15min,30min,60min,120min
IPI00321597.6_Pelp1_13,0.581394989,0.851368189,0.642296692,0.339745833,-0.710645106,-1.704160596
IPI00753928.1_Klc2_579,0.314538389,1.028187105,0.740973382,0.018297879,-0.314341967,-1.787654788
IPI00222813.1_Hirip3_141,0.504455019,0.46837586,1.513059434,-0.934497051,-1.058632197,-0.492761065
IPI00266188.6_Cfl2_3,1.650282912,0.456030784,0.20365954,-1.10413816,-0.804144815,-0.401690261
IPI00471443.1_Eif3j_16,0.819038076,1.048751156,0.719145598,-0.539204505,-0.620885008,-1.426845317
IPI00856504.1_Pdxdc1_687,0.993137599,-0.791635793,-1.422480538,0.866830375,0.701208784,-0.347060427
IPI00127942.4_Dstn_3,1.729947654,0.566116526,-0.473824964,-1.054980562,-0.549394508,-0.217864145
IPI00785240.1_Srrm2_1151,0.280209713,-1.161136332,1.457272983,-1.135381019,0.23341712,0.325617536
IPI00471423.1_Apbb2_330,-0.333401865,-0.971547888,0.899715068,0.139020707,1.374213148,-1.10799917
IPI00130147.2_Raly_135,0.05922363,0.179129511,0.190535085,-0.623145196,-1.406354761,1.600611731
IPI00123410.5_Usp24_2044,0.637753206,1.041690926,1.018165543,-0.724753526,-0.978018928,-0.99483722
IPI00752108.1_Ctnnd1_268,1.854472363,-0.817427114,-0.821313242,-0.255137803,-0.25626632,0.295672116
IPI00659447.3_Lmo7_822,1.146230094,-1.076326081,0.051812317,-0.533707388,1.244090498,-0.83209944
IPI00415385.1_Bclaf1_177,1.653286203,0.375353497,-0.58650737,-0.078235076,-0.03174289,-1.332154364
IPI00875198.1_Samhd1_56,-1.555154968,-0.707976325,0.832097195,0.20444404,1.15818853,0.068401527
IPI00124593.1_Sumo1_2,0.887801057,1.350751793,-1.314005166,-0.482452761,0.185268102,-0.627363026
IPI00153375.1_Pdlim2_199,-1.017398559,-0.822430743,1.555646838,0.805485051,-0.055973013,-0.465329575
IPI00469392.2_Rtn4_16,-0.277293919,-0.565805101,-0.856105126,-0.825866945,1.260478473,1.264592619
IPI00415385.1_Bclaf1_510,1.323801042,-0.274930748,-1.716451389,0.13774691,0.447156181,0.082678005
IPI00467355.4_Ankib1_738,-0.214707514,0.01103403,0.790377084,-0.256827593,1.285702113,-1.61557812
IPI00229072.2_Pml_17,1.192110849,-0.163476724,0.482116422,0.712225397,-0.698187355,-1.524788589
IPI00785240.1_Srrm2_2362,0.861292149,1.570759536,-0.42179148,-0.987705313,-0.271891539,-0.750663353
IPI00468380.4_Dclk1_336,1.030708857,0.64482108,-1.459868934,0.801624248,-0.848195012,-0.169090238
IPI00153375.1_Pdlim2_204,-0.952164182,-0.940384602,1.772654736,-0.082717691,-0.039028345,0.241640084
IPI00785240.1_Srrm2_1359,1.156365188,0.241441466,-0.745936272,-0.888573598,1.174412071,-0.937708855
IPI00341034.4_Pi4kb_413,1.525653431,0.961293832,-0.587051406,-0.572330318,-0.975944028,-0.35162151
IPI00134680.2_Saal1_6,1.920017574,-0.241577425,-0.074474519,-0.975984137,-0.537486827,-0.090494665
IPI00134680.2_Saal1_14,1.778615737,-1.261162853,-0.154797212,-0.309025456,-0.276912398,0.223282183
IPI00406371.3_Gfpt1_259,0.785243039,1.058146778,0.770763764,-0.484916656,-0.775073231,-1.354163694
IPI00115257.1_Psip1_271,1.609023111,0.029300838,-1.415978708,-0.06898296,0.364154285,-0.517516566
IPI00135971.1_Tjp1_617,1.81510625,-0.884404669,-0.897404312,-0.221760262,0.253834785,-0.065371792
IPI00453578.2_Irf2bp1_436,1.408776562,0.426728521,0.426399402,0.030329127,-1.254162158,-1.038071454
IPI00415385.1_Bclaf1_656,1.099909639,1.077915785,-0.143470647,-0.586918138,0.055930064,-1.503366704
IPI00229801.5_Trp53bp1_268,1.883266282,-0.23400636,-0.665986685,-0.793897705,-0.48635456,0.296979029
IPI00380280.3_Cad_1859,-0.646249329,-1.407022118,-0.323529067,0.172115975,1.240252819,0.96443172
IPI00229534.5_Marcks_163,0.964898536,0.84691205,0.340916593,0.326844476,-1.404894222,-1.074677433
IPI00662157.3_Synpo_134,-0.040616376,0.073543915,-1.109270438,1.029225463,1.185893786,-1.13877635
IPI00130095.1_G3bp1_229,0.326378194,1.152066842,-1.694995009,0.38394758,0.431948585,-0.599346193
IPI00115490.1_Pcyt1a_315,1.660461916,0.064953195,-0.609864123,0.327202244,-0.121842085,-1.320911147
IPI00742368.1_BC005624_261,1.23861533,0.568481142,-1.502755206,0.651238462,-0.520860779,-0.434718948
IPI00261239.6_Eif2b5_540,1.075504208,0.893241143,0.649062021,-1.3428796,-0.573889442,-0.701038331
IPI00222801.5_Src_17,0.1396062,-0.102399273,-0.616399109,-0.284451059,1.869914873,-1.006271633
IPI00473912.4_Gigyf2_383,1.366465081,1.008548262,-1.23291618,-0.665857687,-0.377318876,-0.0989206
IPI00471127.1_Cdc42ep1_207,0.809685556,-0.008422942,-1.054660491,1.54179893,-0.532627617,-0.755773436
IPI00454140.5_Skiv2l_253,1.512681753,0.959716856,-0.784080294,-0.446540848,-0.3003024,-0.941475067
IPI00828325.1_Pcm1_65,-0.969738304,1.222605094,0.918817415,0.253646473,-0.146759579,-1.278571099
IPI00130381.1_Bat3_995,0.60906908,1.212405556,-0.581497595,0.144771445,0.267116564,-1.651865049
IPI00223371.2_Rbm39_136,0.44366718,-1.263682537,-0.14815682,0.562163088,1.383230457,-0.977221368
IPI00785240.1_Srrm2_2056,-0.338083785,-1.291439753,-0.974619003,0.900755246,0.797488627,0.905898668
IPI00172202.1_Lsm14a_192,1.296143883,0.70650079,-1.213919823,0.155421201,-1.134419121,0.19027307
IPI00848818.1_Mtap4_598,0.437223588,0.531461814,0.513084519,-1.201563915,1.038903911,-1.319109917
IPI00116302.3_Eif2s2_2,1.026826839,0.66432461,0.439719929,-1.774767632,0.04301458,-0.399118327
IPI00170037.2_Ccm2_393,1.430203073,0.732044149,-1.42716993,-0.264920445,0.082025624,-0.552182471
IPI00808277.2_Foxk2_547,1.424628156,-0.977278861,-0.366530901,0.161784891,-1.076658438,0.834055154
IPI00404055.5_Ank2_1428,0.776287767,0.826241669,-1.866381015,-0.282018694,0.310366345,0.235503929
IPI00228697.4_Ank2_590,0.750649787,0.800257105,-1.873683879,-0.300314031,0.287960978,0.33513004
IPI00377298.2_Tra2a_262,1.181636659,-0.463027293,-1.196313657,1.278472396,-0.439548583,-0.361219521
IPI00116031.3_Rbm10_723,1.142197248,-0.3865778,-0.794423545,-1.178722524,1.234966934,-0.017440314
IPI00874854.1_Srrm2_955,0.962584371,-0.427321514,1.254821287,-0.732612861,-1.309890822,0.252419539
IPI00785240.1_Srrm2_955,1.085711163,-0.136687462,1.342728569,-0.405186018,-1.110444689,-0.776121563
IPI00323822.1_Rras2_186,-1.447164595,-0.807910799,0.470869477,1.047314879,0.944164224,-0.207273186
IPI00785240.1_Srrm2_2404,1.721817514,0.13047559,-0.909456995,-0.695817841,0.458099439,-0.705117706
IPI00874398.1_Fam65a_818,0.84263195,0.828933117,0.960613127,-0.380679745,-1.141935695,-1.109562754
IPI00620256.3_Lmna_392,-1.285148491,-0.044385738,1.482683204,0.223188667,0.52857576,-0.904913402
IPI00896604.1_Ddx10_587,1.172648414,0.501173867,-1.549454997,-0.844604637,0.350585826,0.369651528
IPI00129519.3_Basp1_92,0.960584762,-0.152162178,-1.127533079,0.195269906,1.231748094,-1.107907505
IPI00310764.7_Arhgef2_174,1.463999499,-1.220811955,-0.918831316,-0.271201863,0.48490913,0.461936505
IPI00318829.5_Phf10_11,0.047112148,-0.690792799,-0.476030833,0.04682577,1.899572688,-0.826686974
IPI00229884.1_Pak2_141,0.497609577,1.322678269,0.816820499,-0.857983733,-0.797548995,-0.981575617
IPI00930819.1_Tcea1_111,-0.114969556,1.928811318,-0.631395164,-0.29805284,-0.001800811,-0.882592947
IPI00421119.5_Rbm25_675,1.400595396,0.943611383,-0.872471068,-1.152779617,-0.218456814,-0.10049928
IPI00622371.3_Eif3g_41,0.109700101,1.376459629,0.855476744,-1.181748209,-0.197658182,-0.962230083
IPI00134599.1_Rps3_221,-0.912651492,0.306453051,-0.311745299,-0.984622121,0.177781316,1.724784547
IPI00469392.2_Rtn4_165,1.327052192,-0.65468803,0.496713548,-1.51559303,0.494608753,-0.148093432
IPI00308149.1_Ccny_326,-0.286232853,0.98675254,0.361717951,0.772690899,-0.041959354,-1.792969183
IPI00785240.1_Srrm2_1305,-0.732939077,-0.495952462,-0.072755753,-0.780282708,0.193769421,1.888160579
IPI00785240.1_Srrm2_2084,1.722750109,0.210576482,0.054817142,-1.249056943,-0.644785834,-0.094300955
IPI00111412.3_Rpl4_295,0.66492772,-0.26904224,-0.326497178,1.678961584,-0.999895526,-0.74845436
IPI00120052.1_Sgpp1_101,-0.252791207,1.671012125,0.108846659,0.306924681,-0.495095118,-1.338897141
IPI00114352.1_Bin1_298,-1.022692536,-0.078993844,-1.278097632,0.623276229,1.315971459,0.440536325
IPI00119618.1_Canx_582,0.649536511,1.109479134,0.859677034,-1.281141777,-0.478685591,-0.85886531
IPI00623382.2_Morc2a_614,0.911476155,1.315496366,-1.140355451,-0.849915412,-0.558748338,0.32204668
IPI00406447.3_Dpysl3_101,-1.3543652,0.080118525,0.969206364,1.008921063,0.338808921,-1.042689673
IPI00785240.1_Srrm2_973,0.313179485,0.830001438,0.600465692,-0.046723408,-1.94630037,0.249377163
IPI00648141.1_Gsk3a_279,1.068321879,1.161690786,0.022019886,-1.145365946,-0.012750576,-1.093916029
IPI00125899.1_Ctnnb1_191,1.039019943,0.276983586,0.553357061,0.377311337,-1.783405049,-0.463266879
IPI00112963.1_Ctnna1_634,0.091724405,-0.058955615,0.649352051,-1.644178911,1.317793825,-0.355735755
IPI00380331.1_Ppp2r5d_82,0.374855253,-0.762877456,-1.523642661,-0.030567849,0.785447002,1.156785711
IPI00410792.1_Brd3_262,1.480033534,-0.896684926,-0.360913397,1.037558207,-0.580602063,-0.679391356
IPI00377298.2_Tra2a_260,0.60700152,-0.186349612,-1.476336176,1.517728398,-0.290236059,-0.17180807
IPI00411051.4_Rptor_863,-1.507476263,0.639763594,1.181990214,0.521766451,-0.031116335,-0.80492766
IPI00785240.1_Srrm2_1068,1.120546044,0.16537095,-1.674631619,0.626881439,-0.614712248,0.376545434
IPI00318938.6_Eif4ebp1_69,0.965007918,1.469909907,-0.101542762,-1.0101285,-0.692954828,-0.630291734
IPI00605037.1_Srrm1_220,1.730132587,0.238637563,-1.146127187,-0.555874204,-0.51516108,0.248392321
IPI00761863.1_Igf2bp2_164,0.784796143,1.23257584,0.282024498,-1.39034533,-0.923069522,0.014018371
IPI00605037.1_Srrm1_387,-0.794232147,-0.197918053,-1.191712427,0.487606524,1.633444143,0.062811958
IPI00848818.1_Mtap4_517,-0.764339207,-0.895409531,-0.554266235,-0.291776628,1.455611015,1.050180585
IPI00118895.1_Sntb2_90,0.297566176,0.790340209,-0.258557977,0.662725011,0.408869891,-1.90094331
IPI00116442.1_Hdgfrp2_137,0.62872068,-1.534383,-0.128754154,-0.773431372,0.930835616,0.87701223
IPI00623284.4_Sf3b1_142,1.308795683,-0.911291378,-0.192107295,-0.752866084,-0.649040663,1.196509737
IPI00752108.1_Ctnnd1_349,-0.348548054,1.294416721,-1.404421261,0.879999235,-0.639321757,0.217875116
IPI00132076.1_Comt1_261,-0.842450066,-0.883950782,-0.130059808,-0.630507845,1.212282931,1.27468557
IPI00226263.5_Mxra7_94,1.325830415,-0.16429582,-0.476447276,-0.970665968,-0.858511975,1.144090624
IPI00357145.5_Irf2bp2_169,0.873143557,0.441588494,-0.339103923,-0.711057375,-1.433636026,1.169065274
IPI00828218.2_Son_1723,0.454620439,-0.87947708,-0.452034578,-1.247112649,1.014468322,1.109535546
IPI00453849.3_Rnmt_15,-0.042279549,0.519205039,0.931983529,-1.313957158,0.98428323,-1.07923509
IPI00890880.1_Nab2_171,-1.807537126,-0.116079019,-0.032766467,1.195234197,0.379286091,0.381862324
IPI00605037.1_Srrm1_389,-0.718697207,-0.80277102,-0.502802511,0.194383043,1.882981397,-0.053093703
IPI00938443.1_Rbm16_617,0.127859745,0.524842583,-1.614538798,-0.501565001,1.355847046,0.107554426
IPI00109044.8_2900073G15Rik_19,-0.023919474,0.593477022,1.086024575,-0.496094545,-1.708780544,0.549292965
IPI00605037.1_Srrm1_713,-0.420419663,-0.152431103,1.992622399,-0.580164118,-0.684763421,-0.154844094
IPI00662157.3_Synpo_1002,0.774280009,-0.400995077,-0.390545548,-1.284742157,1.542348561,-0.240345789
IPI00112203.2_Pum2_136,0.825115753,-0.852143754,-1.616857094,0.341059071,0.734506457,0.568319567
IPI00848728.1_NA_584,0.516031107,-0.241676323,-0.979115986,-0.628580795,1.769535922,-0.436193925
IPI00229534.5_Marcks_138,-1.789363092,0.606276848,0.669242429,0.552616335,0.562243439,-0.601015959
IPI00229697.3_Slain2_376,-0.525833367,0.476868404,-0.308247745,-1.575939279,1.123030795,0.810121192
IPI00331605.5_Fam114a1_197,-1.398814397,-0.432989607,0.623101379,1.326420794,0.533281966,-0.651000135
IPI00405227.3_Vcl_721,-0.623110712,1.617232042,0.572894059,-1.211841817,-0.438787128,0.083613556
IPI00474558.7_Nup98_343,-0.066033207,-0.254306828,-1.207895797,-0.726051551,0.677755921,1.576531462
IPI00124064.3_Zdhhc5_380,0.88323435,-0.835818047,1.25997604,-0.101732957,-1.376331077,0.170671692
IPI00313817.1_Hdgf_165,0.28405893,-0.476531505,-1.219899338,-0.598313033,1.647475011,0.363209936
IPI00850843.2_Ahnak2_286,0.171093505,1.836058974,-1.128026299,-0.166720411,-0.205182288,-0.507223481
IPI00556768.1_Thrap3_679,0.456580989,0.162688035,0.219522218,-1.963879758,0.22554232,0.899546196
IPI00222461.4_Gnl3_505,0.991519986,0.207741553,-1.755293233,-0.146797181,-0.207219434,0.910048308
IPI00387388.4_Bag3_390,-0.553610198,-0.782452016,-0.802281413,-0.25174527,0.686128454,1.703960442
IPI00379876.2_Ttll12_11,-1.308581017,-0.269348834,-0.243686529,-0.456792399,1.558400778,0.720008001
IPI00331291.2_Dnm1_847,-0.985280172,-0.118802963,1.557149298,0.822400276,-0.413406039,-0.8620604
IPI00458001.1_Atxn2l_591,-1.467407269,-0.9282696,0.238165777,0.692191472,1.166018029,0.299301591
IPI00664246.4_Nrbp1_2,-0.293604272,-0.420159306,2.034279782,-0.547751086,-0.399691224,-0.373073894
IPI00229571.1_Sltm_289,-0.857644641,-0.71786488,1.152246567,-0.616533296,1.38613773,-0.34634148
IPI00405227.3_Vcl_290,-0.033023639,-0.968517516,-0.324773701,-1.007048483,1.497564142,0.835799197
IPI00458612.5_Aak1_635,1.548694539,-0.448224402,0.334860734,-0.708787313,-1.235681136,0.509137579
IPI00262991.1_Dnajc1_477,-0.379555748,1.932116367,-0.143971427,-0.986059628,-0.353667028,-0.068862535
IPI00262991.1_Dnajc1_478,-0.44230515,1.600333813,0.429915033,-1.376516362,-0.371535835,0.1601085
IPI00313525.5_Ncoa5_9,0.373358614,-1.003273107,-1.404399444,0.10636132,0.88685549,1.041097128
IPI00229927.2_Trip10_296,0.420307592,1.047008891,0.974123503,-0.403742502,-1.538022983,-0.4996745
IPI00357145.5_Irf2bp2_343,-0.270610717,0.879484695,-1.264302292,-0.820788816,0.109016587,1.367200544
IPI00310764.7_Arhgef2_959,-1.786776866,0.113853973,0.389743481,1.140398543,0.478737767,-0.335956899
IPI00403031.5_Plekho2_395,1.125816334,-1.794782216,-0.22496289,-0.037284075,0.352210455,0.579002391
IPI00409935.2_Nfatc4_289,0.093849672,-1.667764302,0.796131274,-0.620708759,0.373086582,1.025405533
IPI00132478.1_1700021F05Rik_106,0.406792811,0.507674501,-1.972122619,0.119803356,0.127324894,0.810527058
IPI00553798.2_Ahnak_576,-0.251857781,1.621832486,0.690333153,-0.465639242,-0.384197962,-1.210470654
IPI00831671.1_Osbpl3_303,0.510850414,0.986348712,0.88402233,-0.787617488,-1.536573734,-0.057030235
IPI00357145.5_Irf2bp2_250,-0.069966652,0.815352348,0.044042256,-0.373294091,-1.64027385,1.224139989
IPI00830803.1_Fbln2_574,0.251998744,1.069190068,0.93764014,-0.251076989,-1.650245292,-0.357506671
IPI00377615.2_Phf3_377,-0.20583542,1.834103166,-0.203673489,-0.954153814,-0.750558878,0.280118435
IPI00331555.2_Bckdha_338,0.202790872,-0.910013126,1.905719937,-0.467777365,-0.284145205,-0.446575113
IPI00459468.2_Wrnip1_153,-0.552441795,-0.574985247,0.692558843,-1.174377347,0.026623894,1.582621652
IPI00227720.3_Dek_312,0.763165128,-1.536427885,-0.150416458,-0.565705377,0.194607108,1.294777483
IPI00227720.3_Dek_311,0.495907501,-1.096464047,-0.401459292,-1.05540995,0.745620876,1.311804913
IPI00227720.3_Dek_306,0.004091942,-0.33448729,-1.255462442,-0.69758815,0.811402172,1.472043768
IPI00227720.3_Dek_308,-0.131818889,-0.407008816,-1.016558579,-0.829710952,0.838421818,1.546675418
IPI00223670.2_Fam40a_335,-0.091332701,0.625310836,-0.711604498,-1.521959618,0.441377516,1.258208466
IPI00135660.5_Sdpr_293,0.430650935,-0.740159287,1.732244198,-0.218381429,-0.105634757,-1.09871966
IPI00336973.2_Ccnl1_358,-0.129819728,-0.58059613,0.121426297,-1.53820265,1.100810933,1.026381277
IPI00130046.1_Plcd1_460,-1.326370092,0.70310566,0.051635894,1.373168007,-0.918889126,0.117349658
IPI00421052.1_Nipbl_2652,-1.170502894,-0.657521317,-0.786926979,0.459760601,0.928378045,1.226812544
IPI00551482.3_Rbbp6_1179,0.258567409,0.570777218,-1.48952383,-1.00119411,0.886385564,0.774987747
IPI00620256.3_Lmna_22,-1.802587731,-0.194483007,0.898832234,0.633375936,0.677257524,-0.212394956
IPI00153421.1_Dync1li1_510,0.046812921,-0.404139903,-0.846242944,-0.783866653,0.119374719,1.868061861
IPI00648709.2_Ubr4_2744,-1.761613907,0.309967627,0.341022805,0.725156468,-0.543539425,0.929006431
IPI00808206.1_Acin1_230,0.045077314,-0.6186054,-0.903824018,-0.098305915,-0.340750714,1.916408734
IPI00108989.4_Yap1_94,0.024845588,-0.940345817,-1.119929143,-0.193100388,0.7016931,1.526836661
IPI00381495.5_Ccdc6_233,-1.410639164,-0.965944579,1.122688173,0.724654309,0.539800083,-0.010558823
IPI00223621.1_Mtap1s_730,0.855205465,-0.951720775,-1.148942431,-0.5786127,0.763083333,1.060987107
IPI00648709.2_Ubr4_2743,-1.317651446,0.940483814,0.965888416,0.128999198,-1.124412945,0.406692963
IPI00649326.2_Myo18a_1950,-0.080965252,-0.98686778,-1.013894369,-0.295072528,0.988527419,1.388272511
IPI00122971.2_Ncam1_1005,-1.444049538,-0.987039767,0.817475344,0.256517362,1.056404585,0.300692014
IPI00121080.1_Map3k7_412,-1.934882225,0.609520182,0.414946826,0.046237305,0.021604222,0.842573689
IPI00112584.3_Camk2d_337,-0.543979265,-0.758661062,-0.322287414,0.786489945,1.655057757,-0.816619962
IPI00850187.1_Tgfb1i1_186,-0.780405199,-1.295684167,-0.53127255,0.713850383,1.199386336,0.694125197
IPI00944159.1_Safb_366,-1.999893287,0.21096921,0.117016541,0.523990988,0.640302862,0.507613686
IPI00153375.1_Pdlim2_205,-1.852981092,0.70863266,0.483752328,-0.147249436,0.894990436,-0.087144896
IPI00461642.2_Tjap1_527,-1.970090202,0.786453844,-0.037913237,0.387360255,0.437264463,0.396924876
IPI00468516.3_D6Wsu116e_747,-0.750695929,-0.137524448,-1.405427056,1.419773864,0.287383943,0.586489626
IPI00459443.5_Tnks1bp1_866,-1.375469805,-0.969423079,0.347686267,-0.013308228,0.890902949,1.119611895
IPI00312752.3_Sh3gl1_288,0.697256711,0.731684011,-0.541362965,-1.804424942,0.390807115,0.52604007
IPI00915485.1_Myo9b_1175,-1.881616105,1.124954631,0.26966409,0.18044925,0.297723678,0.008824456
IPI00551236.3_Stmn1_38,-1.742740997,-0.655421434,0.374081916,0.608120457,0.810589356,0.605370702
IPI00454104.1_Scrib_1548,0.816519083,-0.456787557,0.464274505,-1.503075388,-0.502868931,1.181938288
IPI00468380.4_Dclk1_330,-0.700280425,-0.827373937,-0.399129617,-0.082822281,0.099364824,1.910241436
IPI00349069.4_B230208H17Rik_480,-1.197415938,0.10547681,-0.948621924,0.635619026,-0.092589854,1.49753188
IPI00119627.1_Irs1_3,-1.065693308,0.224926544,-0.9744499,-0.211267308,1.632192991,0.394290981
IPI00785240.1_Srrm2_1216,0.412539032,-0.613250173,-0.820773801,-0.809236128,0.064057648,1.766663422
IPI00459443.5_Tnks1bp1_506,-1.680908101,0.623983031,0.320644561,1.217294005,-0.034486708,-0.446526788
IPI00761536.5_Dock5_1832,-1.730706009,0.840057318,0.86046618,-0.260519315,0.618866634,-0.328164808
IPI00353420.7_Utrn_933,-0.59025612,-0.653879582,-0.227333025,-0.060747423,-0.457580098,1.989796247
IPI00459443.5_Tnks1bp1_539,-0.387164296,1.134792493,0.952284582,-1.166067105,-1.026296192,0.492450518
IPI00553798.2_Ahnak_4890,-1.703555581,0.680904537,0.989968032,0.560037757,0.053763085,-0.58111783
IPI00109044.8_2900073G15Rik_20,-0.673671554,0.568658959,1.067404712,-0.656634829,-1.294265465,0.988508176
IPI00761240.4_6330577E15Rik_51,0.700088838,-0.115853947,-1.33108272,-0.966354782,0.454544645,1.258657966
IPI00876144.2_Filip1l_789,-1.758222674,-0.300903355,0.212796876,0.348667793,0.234163952,1.263497409
IPI00114944.3_Fam195b_21,-1.355219327,-0.872905317,-0.174256058,0.447124556,1.337918264,0.617337882
IPI00224729.1_Hnrnph1_104,-1.441536082,-0.866747282,0.034628172,0.279735998,1.224352055,0.769567139
IPI00119886.1_Isyna1_523,-1.359047892,-1.084911062,0.160701488,0.729869602,1.101436355,0.45195151
IPI00762331.2_Cobll1_1028,-1.299046215,-0.883757892,-0.267209026,0.288764911,1.224095619,0.937152602
IPI00330171.7_Bat2l2_899,-2.018676893,0.601610956,0.460106205,0.440143158,0.148785168,0.368031407
IPI00342749.3_Txlna_523,-1.35228988,-1.057700582,-0.03191726,0.619049883,0.970313294,0.852544546
IPI00117933.1_Brap_116,-1.72505478,-0.584941014,0.398623542,0.348699818,1.081806812,0.480865621
IPI00119886.1_Isyna1_524,-1.558386475,-0.860861119,0.229363596,0.805467946,0.984320638,0.400095414
IPI00675483.2_NA_125,-0.429231814,1.457295212,-0.911856583,-0.454058353,-0.724754115,1.062605652
IPI00229300.2_Epb4.1l3_751,-1.499168346,-0.916108771,0.084947918,0.552630204,0.990130884,0.787568112
IPI00874854.1_Srrm2_396,-0.692905183,-0.767688649,-0.910865817,-0.113304486,1.220069523,1.264694612
IPI00785240.1_Srrm2_396,-0.704331149,-0.813869003,-0.880066661,-0.073121775,1.173284432,1.298104155
IPI00226220.2_Rtkn_520,-1.452048471,1.645034526,-0.156600176,-0.298635706,-0.005480831,0.267730658
IPI00653910.2_Cic_2311,-0.875657297,-0.155800627,1.492317232,0.797041958,-1.155973431,-0.101927834
IPI00454104.1_Scrib_1206,-1.770710608,-0.562340177,0.945260518,0.370395594,0.501585249,0.515809425
IPI00553798.2_Ahnak_213,-1.70452363,0.221791445,-0.64585897,0.719393383,0.947320868,0.461876903
IPI00337844.4_Ranbp2_2088,-1.591110006,-0.927450558,0.585011299,0.569910008,0.757360213,0.606279046
